name,docstring_length,code_length,examples_length,start_line,file
mkenums,0,50,0,1756,vendored-meson\meson\mesonbuild\modules\gnome.py
configure_package_config_file,0,43,0,368,vendored-meson\meson\mesonbuild\modules\cmake.py
setup,0,27,0,10,benchmarks\benchmarks\bench_shape_base.py
setup,0,25,0,100,benchmarks\benchmarks\bench_shape_base.py
setup,0,11,0,27,benchmarks\benchmarks\bench_strings.py
method_call,0,21,0,795,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
min_driver_version,0,53,0,46,vendored-meson\meson\mesonbuild\modules\cuda.py
generate_dub_file,0,49,0,59,vendored-meson\meson\mesonbuild\modules\dlang.py
subproject,0,15,0,427,vendored-meson\meson\mesonbuild\modules\cmake.py
mkenums_simple,0,100,0,1825,vendored-meson\meson\mesonbuild\modules\gnome.py
wrapper,0,14,0,104,vendored-meson\meson\unittests\helpers.py
genmarshal,0,71,0,1975,vendored-meson\meson\mesonbuild\modules\gnome.py
generate_doc,0,12,0,454,vendored-meson\meson\mesonbuild\modules\hotdoc.py
table_diff,0,42,0,48,doc\source\reference\simd\gen_features.py
gen_table,0,24,0,91,doc\source\reference\simd\gen_features.py
gen_rst_table,0,17,0,116,doc\source\reference\simd\gen_features.py
wrapper_tab,0,10,0,144,doc\source\reference\simd\gen_features.py
extract_search_dirs,0,11,0,76,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
enable_if_method,0,10,0,177,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
extract_required_kwarg,0,28,0,47,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
skip_if_not_language,0,11,0,88,vendored-meson\meson\unittests\helpers.py
func_range,0,17,0,3392,vendored-meson\meson\mesonbuild\interpreter\interpreter.py
actual,0,11,0,30,vendored-meson\meson\unittests\helpers.py
setUp,0,23,0,71,vendored-meson\meson\unittests\featurestests.py
merge_file,0,52,0,166,vendored-meson\meson\mesonbuild\modules\i18n.py
obtainMesonOutput,0,13,0,124,vendored-meson\meson\unittests\failuretests.py
from_param,0,17,0,183,numpy\ctypeslib.py
setup,0,13,0,7,benchmarks\benchmarks\bench_records.py
run,0,37,0,170,doc\source\conf.py
make_targets,0,83,0,282,vendored-meson\meson\mesonbuild\modules\hotdoc.py
generate_vapi,0,59,0,2120,vendored-meson\meson\mesonbuild\modules\gnome.py
get_value,0,24,0,131,vendored-meson\meson\mesonbuild\modules\hotdoc.py
process_gi_c_source_roots,0,11,0,167,vendored-meson\meson\mesonbuild\modules\hotdoc.py
dirty_lock,0,33,0,16,benchmarks\benchmarks\__init__.py
process_dependencies,0,30,0,179,vendored-meson\meson\mesonbuild\modules\hotdoc.py
flatten_config_command,0,22,0,222,vendored-meson\meson\mesonbuild\modules\hotdoc.py
run_command,0,26,0,224,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
main,0,11,0,7,doc\postprocess.py
get_variable_method,0,17,0,776,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
get_unquoted_method,0,12,0,404,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
set10_method,0,14,0,369,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
create_library,0,27,0,161,vendored-meson\meson\mesonbuild\templates\cudatemplates.py
nep_metadata,0,85,0,19,doc\neps\tools\build_index.py
ensure_dir,0,10,0,266,vendored-meson\meson\mesonbuild\modules\hotdoc.py
ensure_file,0,11,0,254,vendored-meson\meson\mesonbuild\modules\hotdoc.py
dependency,0,11,0,146,vendored-meson\meson\mesonbuild\modules\cmake.py
get_lib_prefix,0,16,0,1553,vendored-meson\meson\mesonbuild\linkers\linkers.py
process_method,0,19,0,1030,vendored-meson\meson\mesonbuild\interpreter\interpreterobjects.py
log_usage_warning,0,10,0,720,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
log_usage_warning,0,10,0,753,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
variables_convertor,0,10,0,144,vendored-meson\meson\mesonbuild\interpreter\type_checking.py
variables_validator,0,21,0,121,vendored-meson\meson\mesonbuild\interpreter\type_checking.py
log_usage_warning,0,10,0,787,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
wrapped,0,11,0,816,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
report,0,16,0,654,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
override_dependency_method,0,10,0,345,vendored-meson\meson\mesonbuild\interpreter\mesonmain.py
resolve_second_level_holders,0,10,0,42,vendored-meson\meson\mesonbuild\interpreterbase\helpers.py
load_root_meson_file,0,10,0,109,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
evaluate_codeblock,0,11,0,168,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
evaluate_statement,0,56,0,193,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
evaluate_dictstatement,0,14,0,257,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
resolve_key,0,10,0,258,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
flatten,0,16,0,25,vendored-meson\meson\mesonbuild\interpreterbase\helpers.py
evaluate_if,0,28,0,280,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
use,0,26,0,626,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
env_convertor_with_method,0,12,0,234,vendored-meson\meson\mesonbuild\interpreter\type_checking.py
get_callee_args,0,14,0,43,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
stringArgs,0,12,0,76,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
disablerIfNotFound,0,10,0,104,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
format_method,0,14,0,93,vendored-meson\meson\mesonbuild\interpreter\primitives\string.py
contains_method,0,11,0,66,vendored-meson\meson\mesonbuild\interpreter\primitives\array.py
inner,0,69,0,211,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
wrapper,0,81,0,516,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
wrapper,0,64,0,214,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
setup,0,13,0,18,benchmarks\benchmarks\bench_indexing.py
time_comment_loadtxt_csv,0,13,0,94,benchmarks\benchmarks\bench_io.py
time_loadtxt_dtypes_csv,0,11,0,121,benchmarks\benchmarks\bench_io.py
inner,0,118,0,480,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
types_description,0,10,0,482,vendored-meson\meson\mesonbuild\interpreterbase\decorators.py
time_loadtxt_csv_struct_dtype,0,12,0,142,benchmarks\benchmarks\bench_io.py
setup,0,21,0,353,benchmarks\benchmarks\bench_function_base.py
gettext,0,99,0,234,vendored-meson\meson\mesonbuild\modules\i18n.py
evaluate_comparison,0,30,0,319,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
evaluate_orstatement,0,15,0,366,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
setup,0,11,0,62,benchmarks\benchmarks\bench_ma.py
guess_win_linker,0,70,0,47,vendored-meson\meson\mesonbuild\linkers\detect.py
order_rpaths,0,10,0,338,vendored-meson\meson\mesonbuild\linkers\linkers.py
build_rpath_args,0,67,0,669,vendored-meson\meson\mesonbuild\linkers\linkers.py
setup,0,22,0,97,benchmarks\benchmarks\bench_ma.py
get_win_subsystem_args,0,18,0,737,vendored-meson\meson\mesonbuild\linkers\linkers.py
set_variable,0,16,0,641,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
get_soname_args,0,11,0,802,vendored-meson\meson\mesonbuild\linkers\linkers.py
build_rpath_args,0,15,0,1154,vendored-meson\meson\mesonbuild\linkers\linkers.py
setup,0,15,0,174,benchmarks\benchmarks\bench_ma.py
build_rpath_args,0,25,0,1409,vendored-meson\meson\mesonbuild\linkers\linkers.py
build_rpath_args,0,24,0,1477,vendored-meson\meson\mesonbuild\linkers\linkers.py
parse_version,0,13,0,1535,vendored-meson\meson\mesonbuild\linkers\linkers.py
setup,0,15,0,246,benchmarks\benchmarks\bench_ma.py
build_rpath_args,0,17,0,814,vendored-meson\meson\mesonbuild\linkers\linkers.py
evaluate_andstatement,0,15,0,350,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
setup,0,11,0,34,benchmarks\benchmarks\bench_ma.py
assignment,0,15,0,625,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
evaluate_arithmeticstatement,0,20,0,391,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
evaluate_ternary,0,10,0,412,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
add_dist_script_method,0,14,0,192,vendored-meson\meson\mesonbuild\interpreter\mesonmain.py
setup,0,15,0,230,benchmarks\benchmarks\bench_io.py
evaluate_fstring,0,17,0,431,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
evaluate_foreach,0,11,0,449,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
setup,0,13,0,126,benchmarks\benchmarks\bench_linalg.py
add_install_script_method,0,11,0,159,vendored-meson\meson\mesonbuild\interpreter\mesonmain.py
evaluate_indexing,0,14,0,492,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
method_call,0,25,0,527,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
reduce_arguments,0,30,0,580,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
expand_default_kwargs,0,13,0,611,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
setup,0,10,0,27,benchmarks\benchmarks\bench_itemselection.py
setup,0,11,0,7,benchmarks\benchmarks\bench_linalg.py
evaluate_plusassign,0,13,0,478,vendored-meson\meson\mesonbuild\interpreterbase\interpreterbase.py
operator_call,0,11,0,97,vendored-meson\meson\mesonbuild\interpreterbase\baseobjects.py
method_call,0,14,0,82,vendored-meson\meson\mesonbuild\interpreterbase\baseobjects.py
project,0,59,0,67,vendored-meson\meson\mesonbuild\modules\icestorm.py
run,0,15,0,102,vendored-meson\meson\mesonbuild\scripts\externalproject.py
build,0,20,0,58,vendored-meson\meson\mesonbuild\scripts\externalproject.py
run,0,14,0,389,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
detect_native_env,0,14,0,374,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
detect_cross_env,0,11,0,331,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
detect_compilers_from_envvars,0,14,0,293,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
detect_language_args_from_envvars,0,12,0,280,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
write_machine_file,0,46,0,233,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
detect_cross_debianlike,0,58,0,174,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
deb_detect_cmake,0,11,0,152,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
get_args_from_envvars,0,33,0,105,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
write_args_line,0,10,0,94,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
add_arguments,0,22,0,34,vendored-meson\meson\mesonbuild\scripts\env2mfile.py
scan,0,45,0,156,vendored-meson\meson\mesonbuild\scripts\depscan.py
run_potgen,0,14,0,50,vendored-meson\meson\mesonbuild\scripts\gettext.py
fix_rpath,0,27,0,476,vendored-meson\meson\mesonbuild\scripts\depfixer.py
get_darwin_rpaths_to_remove,0,17,0,392,vendored-meson\meson\mesonbuild\scripts\depfixer.py
remove_rpath_entry,0,19,0,366,vendored-meson\meson\mesonbuild\scripts\depfixer.py
fix_rpathtype_entry,0,39,0,321,vendored-meson\meson\mesonbuild\scripts\depfixer.py
get_soname,0,12,0,252,vendored-meson\meson\mesonbuild\scripts\depfixer.py
parse_header,0,16,0,193,vendored-meson\meson\mesonbuild\scripts\depfixer.py
detect_elf_type,0,21,0,171,vendored-meson\meson\mesonbuild\scripts\depfixer.py
run,0,16,0,19,vendored-meson\meson\mesonbuild\scripts\delwithsuffix.py
cb,0,11,0,293,vendored-meson\meson\unittests\machinefiletests.py
detect_prebuild_env,0,17,0,1628,vendored-meson\meson\unittests\allplatformstests.py
run,0,21,0,185,vendored-meson\meson\mesonbuild\scripts\coverage.py
coverage,0,163,0,21,vendored-meson\meson\mesonbuild\scripts\coverage.py
run,0,90,0,11,vendored-meson\meson\mesonbuild\scripts\cmake_run_ctgt.py
run,0,10,0,33,vendored-meson\meson\mesonbuild\scripts\cleantrees.py
itstool_join,0,48,0,348,vendored-meson\meson\mesonbuild\modules\i18n.py
fix_jar,0,15,0,460,vendored-meson\meson\mesonbuild\scripts\depfixer.py
run,0,12,0,77,vendored-meson\meson\mesonbuild\scripts\gettext.py
gtkdoc_run_check,0,21,0,55,vendored-meson\meson\mesonbuild\scripts\gtkdochelper.py
build_gtkdoc,0,129,0,90,vendored-meson\meson\mesonbuild\scripts\gtkdochelper.py
create_name_header,0,28,0,286,numpy\linalg\lapack_lite\make_lite.py
run,0,18,0,5,vendored-meson\meson\mesonbuild\scripts\yasm.py
config_vcs_tag,0,15,0,19,vendored-meson\meson\mesonbuild\scripts\vcstagger.py
do_uninstall,0,21,0,21,vendored-meson\meson\mesonbuild\scripts\uninstall.py
getWrappedRoutineNames,0,15,0,226,numpy\linalg\lapack_lite\make_lite.py
run,0,13,0,318,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
cache_wrap_me,0,10,0,901,numpy\distutils\ccompiler_opt.py
getLapackRoutines,0,22,0,203,numpy\linalg\lapack_lite\make_lite.py
windows_syms,0,15,0,261,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
gen_lib_options,0,17,0,800,numpy\distutils\ccompiler.py
cygwin_syms,0,18,0,192,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
freebsd_syms,0,17,0,174,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
new_compiler,0,43,0,753,numpy\distutils\ccompiler.py
openbsd_syms,0,16,0,157,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
osx_syms,0,20,0,136,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
gnu_syms,0,26,0,100,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
call_tool_nowarn,0,10,0,89,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
run,0,66,0,228,vendored-meson\meson\mesonbuild\scripts\gtkdochelper.py
create_library,0,23,0,114,vendored-meson\meson\mesonbuild\templates\cstemplates.py
run,0,20,0,21,vendored-meson\meson\mesonbuild\scripts\hotdochelper.py
run_exe,0,70,0,33,vendored-meson\meson\mesonbuild\scripts\meson_exe.py
run,0,19,0,104,vendored-meson\meson\mesonbuild\scripts\meson_exe.py
get_distutils_paths,0,10,0,17,vendored-meson\meson\mesonbuild\scripts\python_info.py
create_static_lib,0,10,0,613,vendored-meson\meson\unittests\internaltests.py
get_install_paths,0,20,0,43,vendored-meson\meson\mesonbuild\scripts\python_info.py
run,0,16,0,47,vendored-meson\meson\mesonbuild\scripts\regen_checker.py
parse_pattern_file,0,11,0,28,vendored-meson\meson\mesonbuild\scripts\run_tool.py
run_tool,0,29,0,40,vendored-meson\meson\mesonbuild\scripts\run_tool.py
scanbuild,0,13,0,27,vendored-meson\meson\mesonbuild\scripts\scanbuild.py
run,0,26,0,41,vendored-meson\meson\mesonbuild\scripts\scanbuild.py
call_tool,0,14,0,74,vendored-meson\meson\mesonbuild\scripts\symbolextractor.py
need_regen,0,13,0,25,vendored-meson\meson\mesonbuild\scripts\regen_checker.py
create_library,0,25,0,144,vendored-meson\meson\mesonbuild\templates\ctemplates.py
run,0,10,0,26,vendored-meson\meson\mesonbuild\scripts\clangtidy.py
get_path_without_cmd,0,11,0,196,vendored-meson\meson\unittests\helpers.py
compile_resources,0,89,0,123,vendored-meson\meson\mesonbuild\modules\windows.py
find_protocol,0,30,0,127,vendored-meson\meson\mesonbuild\modules\wayland.py
scan_xml,0,49,0,71,vendored-meson\meson\mesonbuild\modules\wayland.py
apply_method,0,27,0,242,vendored-meson\meson\mesonbuild\modules\sourceset.py
collect,0,17,0,205,vendored-meson\meson\mesonbuild\modules\sourceset.py
add_all_method,0,16,0,188,vendored-meson\meson\mesonbuild\modules\sourceset.py
add_method,0,16,0,160,vendored-meson\meson\mesonbuild\modules\sourceset.py
check_conditions,0,10,0,132,vendored-meson\meson\mesonbuild\modules\sourceset.py
check_source_files,0,21,0,110,vendored-meson\meson\mesonbuild\modules\sourceset.py
build_shared_lib,0,15,0,1697,vendored-meson\meson\unittests\allplatformstests.py
accept_node,0,13,0,3382,vendored-meson\meson\unittests\allplatformstests.py
flushTo,0,10,0,143,numpy\linalg\lapack_lite\clapack_scrub.py
shared_lib_name,0,10,0,4288,vendored-meson\meson\unittests\allplatformstests.py
check,0,43,0,43,vendored-meson\meson\mesonbuild\modules\simd.py
setUp,0,45,0,57,vendored-meson\meson\unittests\baseplatformtests.py
compile_translations,0,59,0,550,vendored-meson\meson\mesonbuild\modules\qt.py
preprocess,0,38,0,499,vendored-meson\meson\mesonbuild\modules\qt.py
load,0,13,0,59,vendored-meson\meson\mesonbuild\modules\keyval.py
remove_dups,0,62,0,315,vendored-meson\meson\mesonbuild\modules\pkgconfig.py
generate,0,124,0,621,vendored-meson\meson\mesonbuild\modules\pkgconfig.py
main,0,25,0,9,numpy\_configtool.py
get_compdb,0,21,0,313,vendored-meson\meson\unittests\baseplatformtests.py
func_get_variable,0,12,0,3348,vendored-meson\meson\mesonbuild\interpreter\interpreter.py
get_include_args,0,16,0,71,vendored-meson\meson\mesonbuild\modules\__init__.py
runScanner,0,16,0,29,numpy\linalg\lapack_lite\clapack_scrub.py
extension_module_method,0,36,0,141,vendored-meson\meson\mesonbuild\modules\python.py
find_installation,0,69,0,416,vendored-meson\meson\mesonbuild\modules\python.py
extension_module,0,17,0,39,vendored-meson\meson\mesonbuild\modules\python3.py
new_builddir_in_tempdir,0,11,0,121,vendored-meson\meson\unittests\baseplatformtests.py
has_tools,0,16,0,269,vendored-meson\meson\mesonbuild\modules\qt.py
single_compile,0,18,0,308,numpy\distutils\ccompiler.py
install,0,10,0,278,vendored-meson\meson\unittests\baseplatformtests.py
create_library,0,27,0,161,vendored-meson\meson\mesonbuild\templates\cpptemplates.py
find_tool,0,21,0,98,vendored-meson\meson\mesonbuild\modules\__init__.py
to_dict,0,12,0,55,vendored-meson\meson\mesonbuild\modules\features\feature.py
get_classpath,0,15,0,180,vendored-meson\meson\unittests\helpers.py
get_rpath,0,12,0,167,vendored-meson\meson\unittests\helpers.py
setup,0,37,0,10,benchmarks\benchmarks\bench_app.py
run,0,21,0,45,vendored-meson\meson\mesonbuild\scripts\clangformat.py
get_dynamic_section_entry,0,16,0,147,vendored-meson\meson\unittests\helpers.py
scrubSource,0,20,0,276,numpy\linalg\lapack_lite\clapack_scrub.py
removeBuiltinFunctions,0,19,0,244,numpy\linalg\lapack_lite\clapack_scrub.py
run_clang_format,0,18,0,26,vendored-meson\meson\mesonbuild\scripts\clangformat.py
removeSubroutinePrototypes,0,13,0,230,numpy\linalg\lapack_lite\clapack_scrub.py
removeHeader,0,26,0,203,numpy\linalg\lapack_lite\clapack_scrub.py
get_compiler,0,13,0,11,vendored-meson\meson\mesonbuild\modules\features\utils.py
gen_config,0,50,0,637,vendored-meson\meson\mesonbuild\modules\features\module.py
setup,0,10,0,7,benchmarks\benchmarks\bench_core.py
build_static_lib,0,10,0,1668,vendored-meson\meson\unittests\allplatformstests.py
gen_target,0,29,0,607,vendored-meson\meson\mesonbuild\modules\features\module.py
matcher,0,19,0,588,numpy\distutils\ccompiler.py
multi_targets_method,0,150,0,456,vendored-meson\meson\mesonbuild\modules\features\module.py
convert,0,44,0,83,vendored-meson\meson\mesonbuild\modules\features\feature.py
init_attrs,0,13,0,185,vendored-meson\meson\mesonbuild\modules\features\feature.py
update_method,0,36,0,209,vendored-meson\meson\mesonbuild\modules\features\feature.py
git_init,0,15,0,92,vendored-meson\meson\unittests\allplatformstests.py
get_method,0,21,0,248,vendored-meson\meson\mesonbuild\modules\features\feature.py
get_implicit,0,10,0,270,vendored-meson\meson\mesonbuild\modules\features\feature.py
test,0,13,0,130,vendored-meson\meson\mesonbuild\modules\__init__.py
sorted_multi,0,21,0,291,vendored-meson\meson\mesonbuild\modules\features\feature.py
extend_method,0,16,0,56,vendored-meson\meson\mesonbuild\modules\features\module.py
static_lib_method,0,21,0,75,vendored-meson\meson\mesonbuild\modules\features\module.py
cleanComments,0,47,0,155,numpy\linalg\lapack_lite\clapack_scrub.py
cached_test,0,32,0,203,vendored-meson\meson\mesonbuild\modules\features\module.py
test,0,152,0,276,vendored-meson\meson\mesonbuild\modules\features\module.py
fail_result,0,13,0,310,vendored-meson\meson\mesonbuild\modules\features\module.py
sort_cb,0,17,0,294,vendored-meson\meson\mesonbuild\modules\features\feature.py
cb,0,22,0,322,vendored-meson\meson\unittests\machinefiletests.py
helper_create_binary_wrapper,1,51,0,92,vendored-meson\meson\unittests\machinefiletests.py
parse_introspect_data,1,14,0,47,vendored-meson\meson\mesonbuild\mcompile.py
calc_ver_info,1,21,0,1111,numpy\distutils\system_info.py
add_arguments,1,48,0,274,vendored-meson\meson\mesonbuild\mcompile.py
generate,1,22,0,67,vendored-meson\meson\docs\genrelnotes.py
check_api_version,1,10,0,33,numpy\_core\code_generators\verify_c_api_version.py
sorted_block,1,12,0,211,benchmarks\benchmarks\bench_function_base.py
dos2unix,1,14,0,9,numpy\distutils\line_endings.py
testSetGet1,1,11,0,190,tools\swig\test\testArray.py
testAsString,1,13,0,232,tools\swig\test\testArray.py
testStr,1,13,0,246,tools\swig\test\testArray.py
testAsString,1,13,0,104,tools\swig\test\testFarray.py
testStr,1,13,0,118,tools\swig\test\testFarray.py
testProcess1D,1,11,0,26,tools\swig\test\testFlat.py
testProcess3D,1,12,0,38,tools\swig\test\testFlat.py
unix2dos,1,14,0,43,numpy\distutils\line_endings.py
testProcess3DTranspose,1,12,0,51,tools\swig\test\testFlat.py
testFloor,1,10,0,172,tools\swig\test\testSuperTensor.py
testLUSplit,1,10,0,242,tools\swig\test\testSuperTensor.py
unique_key,1,12,0,115,numpy\distutils\from_template.py
feature_can_autovec,1,13,0,1609,numpy\distutils\ccompiler_opt.py
cache_flush,1,19,0,857,numpy\distutils\ccompiler_opt.py
add_to_sitemap,1,30,0,36,vendored-meson\meson\docs\genrelnotes.py
cc_test_flags,1,11,0,1081,numpy\distutils\ccompiler_opt.py
cc_test_cexpr,1,17,0,1094,numpy\distutils\ccompiler_opt.py
testProcessNoncontiguous,1,10,0,64,tools\swig\test\testFlat.py
reversed,1,12,0,175,benchmarks\benchmarks\bench_function_base.py
run,1,40,0,160,vendored-meson\meson\mesonbuild\minit.py
msvc_runtime_major,1,10,0,453,numpy\distutils\misc_util.py
get_relative_path,1,14,0,510,vendored-meson\meson\mesonbuild\mlog.py
add_system_root,1,10,0,293,numpy\distutils\system_info.py
build_dist,1,31,0,118,vendored-meson\meson\packaging\createmsi.py
generate_files,1,91,0,159,vendored-meson\meson\packaging\createmsi.py
create_xml,1,32,0,262,vendored-meson\meson\packaging\createmsi.py
init_option,1,10,0,1179,vendored-meson\meson\mesonbuild\coredata.py
skipIfNoExecutable,1,12,0,120,vendored-meson\meson\unittests\helpers.py
get_config_cmd,1,13,0,1809,numpy\distutils\misc_util.py
rel_path,1,13,0,134,numpy\distutils\misc_util.py
TD,1,38,0,155,numpy\_core\code_generators\generate_umath.py
doxy_gen,1,10,0,10,doc\preprocess.py
doxy_config,1,19,0,28,doc\preprocess.py
replace_scalar_type_names,1,46,0,18,doc\source\conf.py
linkcode_resolve,1,63,0,504,doc\source\conf.py
check_fpu_mode,1,14,0,95,numpy\conftest.py
skip_if_env_set,1,19,0,100,vendored-meson\meson\unittests\helpers.py
skipIfNoPkgconfigDep,1,14,0,59,vendored-meson\meson\unittests\helpers.py
get_language,1,12,0,515,numpy\distutils\misc_util.py
process_tex,1,17,0,30,doc\postprocess.py
doc_note,1,14,0,113,numpy\ma\core.py
generate_single_compile,1,122,0,2984,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
verify_matching_signatures,1,17,0,83,numpy\_core\overrides.py
close,1,12,0,212,numpy\lib\_npyio_impl.py
scan_fortran_module_outputs,1,53,0,2688,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
modsign2map,1,27,0,670,numpy\f2py\capi_maps.py
assert_array_compare,1,25,0,47,numpy\ma\timer_comparison.py
generate_vala_compile,1,116,0,1615,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
assert_mask_equal,1,10,0,283,numpy\ma\testutils.py
build,1,32,0,212,numpy\testing\_private\extbuild.py
get_fortran_deps,1,13,0,2742,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
fail_if_equal,1,23,0,151,numpy\ma\testutils.py
detect_compiler,1,20,0,609,vendored-meson\meson\mesonbuild\dependencies\base.py
openfile,1,18,0,648,numpy\ma\mrecords.py
view,1,39,0,361,numpy\ma\mrecords.py
is_free_format,1,22,0,984,numpy\distutils\fcompiler\__init__.py
polyfit,1,27,0,2277,numpy\ma\extras.py
vander,1,10,0,2263,numpy\ma\extras.py
probe_symbols,1,12,0,398,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
assert_equal,1,37,0,112,numpy\ma\testutils.py
compilers_detect,1,18,0,126,vendored-meson\meson\mesonbuild\modules\qt.py
is_free_format,1,23,0,332,numpy\f2py\crackfortran.py
symbols_have_underscore_prefix,1,18,0,985,vendored-meson\meson\mesonbuild\compilers\mixins\clike.py
buildmodule,1,202,0,1241,numpy\f2py\rules.py
run_compile,1,158,0,580,numpy\f2py\f2py2e.py
filter_files,1,16,0,503,numpy\f2py\f2py2e.py
requires_memory,1,20,0,2578,numpy\testing\_private\utils.py
check_embedded_lapack,1,17,0,2524,numpy\distutils\system_info.py
whitelist_wrapdb,1,10,0,64,vendored-meson\meson\mesonbuild\wrap\wrap.py
unique_key,1,12,0,111,numpy\f2py\_src_pyf.py
analyzevars,1,389,0,2606,numpy\f2py\crackfortran.py
windows_proof_rm,1,14,0,1752,vendored-meson\meson\mesonbuild\utils\universal.py
write_meson_build,1,20,0,145,numpy\f2py\_backends\_meson.py
Popen_safe_logged,1,13,0,1525,vendored-meson\meson\mesonbuild\utils\universal.py
import_file,1,10,0,13,numpy\_build_utils\__init__.py
windows_detect_native_arch,1,36,0,724,vendored-meson\meson\mesonbuild\utils\universal.py
get_option_value,1,10,0,344,vendored-meson\meson\mesonbuild\compilers\compilers.py
get_largefile_args,1,18,0,1133,vendored-meson\meson\mesonbuild\compilers\compilers.py
get_global_options,1,34,0,1372,vendored-meson\meson\mesonbuild\compilers\compilers.py
detect_cython_compiler,1,28,0,920,vendored-meson\meson\mesonbuild\compilers\detect.py
annotations_validator,1,21,0,234,vendored-meson\meson\mesonbuild\modules\gnome.py
copyfile,1,31,0,283,vendored-meson\meson\mesonbuild\modules\fs.py
getctype,1,49,0,187,numpy\f2py\capi_maps.py
apply_along_axis,1,80,0,387,numpy\ma\extras.py
check_type_size,1,82,0,232,numpy\distutils\command\config.py
install_data_impl,1,28,0,2480,vendored-meson\meson\mesonbuild\interpreter\interpreter.py
pyrex_sources,1,14,0,443,numpy\distutils\command\build_src.py
outer,1,24,0,1110,numpy\ma\core.py
find_external_program,1,20,0,354,vendored-meson\meson\mesonbuild\programs.py
apply_over_axes,1,23,0,470,numpy\ma\extras.py
reduce,1,29,0,1080,numpy\ma\core.py
check_gcc_function_attribute,1,19,0,90,numpy\distutils\command\autodist.py
check_gcc_version_at_least,1,22,0,66,numpy\distutils\command\autodist.py
check_compiler_gcc,1,15,0,49,numpy\distutils\command\autodist.py
check_restrict,1,16,0,31,numpy\distutils\command\autodist.py
check_inline,1,21,0,8,numpy\distutils\command\autodist.py
